0.0615550000000000	0.0004340000000000	0.0000820000000000	0.0000000000000000	0.0000000000000000
0.0652690000000000	0.0005720000000000	0.0000940000000000	0.0000000000000000	0.0000000000000000
0.0692070000000000	0.0006160000000000	0.0000980000000000	0.0000000000000000	0.0000000000000000
0.0733830000000000	0.0009090000000000	0.0001190000000000	0.0000000000000000	0.0000000000000000
0.0778110000000000	0.0011860000000000	0.0001360000000000	0.0000000000000000	0.0000000000000000
0.0825060000000000	0.0006630000000000	0.0001010000000000	0.0000000000000000	0.0000000000000000
0.0874840000000000	0.0016310000000000	0.0001600000000000	0.0000000000000000	0.0000000000000000
0.0927630000000000	0.0023520000000000	0.0001910000000000	0.0000000000000000	0.0000000000000000
0.0983600000000000	0.0024400000000000	0.0001950000000000	0.0000000000000000	0.0000000000000000
0.1042940000000000	0.0038130000000000	0.0002440000000000	0.0000000000000000	0.0000000000000000
0.1105870000000000	0.0040190000000000	0.0002520000000000	0.0000000000000000	0.0000000000000000
0.1172600000000000	0.0049600000000000	0.0002800000000000	0.0000000000000000	0.0000000000000000
0.1243350000000000	0.0069070000000000	0.0003310000000000	0.0000000000000000	0.0000000000000000
0.1318370000000000	0.0080740000000000	0.0003590000000000	0.0000000000000000	0.0000000000000000
0.1397920000000000	0.0106490000000000	0.0004150000000000	0.0000000000000000	0.0000000000000000
0.1482270000000000	0.0125690000000000	0.0004520000000000	0.0000000000000000	0.0000000000000000
0.1571700000000000	0.0163640000000000	0.0005200000000000	0.0000000000000000	0.0000000000000000
0.1666530000000000	0.0216480000000000	0.0006010000000000	0.0000000000000000	0.0000000000000000
0.1767090000000000	0.0243380000000000	0.0006410000000000	0.0000000000000000	0.0000000000000000
0.1873710000000000	0.0318570000000000	0.0007430000000000	0.0000000000000000	0.0000000000000000
0.1986770000000000	0.0387380000000000	0.0008320000000000	0.0000000000000000	0.0000000000000000
0.2106640000000000	0.0524900000000000	0.0009910000000000	0.0000000000000000	0.0000000000000000
0.2233750000000000	0.0621370000000000	0.0010950000000000	0.0000000000000000	0.0000000000000000
0.2368530000000000	0.0737590000000000	0.0012130000000000	0.0000000000000000	0.0000000000000000
0.2511440000000000	0.0875120000000000	0.0013520000000000	0.0000000000000000	0.0000000000000000
0.2662980000000000	0.1083560000000000	0.0015500000000000	0.0558330000000000	0.0000728556300000
0.2823650000000000	0.1248880000000000	0.0017030000000000	0.0580670000000000	0.0000884344500000
0.2994030000000000	0.1637250000000000	0.0020430000000000	0.0603000000000000	0.0001065527000000
0.3174680000000000	0.1839730000000000	0.0022210000000000	0.0625330000000000	0.0001275044000000
0.3366230000000000	0.2241050000000000	0.0025520000000000	0.0647670000000000	0.0001516045000000
0.3569340000000000	0.2606030000000000	0.0028700000000000	0.0670000000000000	0.0001791895000000
0.3833330000000000	0.2993440000000000	0.0031950000000000	0.0692330000000000	0.0002106177000000
0.4166670000000000	0.3685610000000000	0.0037530000000000	0.0714670000000000	0.0002462701000000
0.4500000000000000	0.4236480000000000	0.0042200000000000	0.0737000000000000	0.0002865507000000
0.5000000000000000	0.5230629999999999	0.0049970000000000	0.0759330000000000	0.0003318868000000
0.5500000000000000	0.5825520000000000	0.0054850000000000	0.0781670000000000	0.0003827295000000
0.6000000000000000	0.6434310000000000	0.0059620000000000	0.0804000000000000	0.0004395542000000
0.6500000000000000	0.6982890000000000	0.0064050000000000	0.0826330000000000	0.0005028608000000
0.6700000000000000	0.7084520000000000	0.0064700000000000	0.0848670000000000	0.0005731742000000
0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0871000000000000	0.0006510439000000
0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0893330000000000	0.0007370453000000
0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0915670000000000	0.0008317788000000
0.0000000000000000	0.0000000000000000	0.0000000000000000	0.0938000000000000	0.0009358706000000
