CHANGE_DATE,MARATON_ID,CHANNEL,CURRENT
10-SEP-17 05.30.18.301000000 AM,24,4,89.7399978637695
10-SEP-17 05.30.18.301000000 AM,24,0,84.7599945068359
10-SEP-17 05.30.26.163000000 AM,24,4,90.7699966430664
10-SEP-17 05.30.43.167000000 AM,24,0,85.7699966430664
10-SEP-17 06.22.39.338000000 AM,24,3,53.0599975585938
10-SEP-17 06.22.47.544000000 AM,24,7,52.9899978637695
10-SEP-17 07.09.19.138000000 AM,24,1,30.4499988555908
10-SEP-17 07.09.19.309000000 AM,24,7,25.5299987792969
10-SEP-17 07.09.19.309000000 AM,24,3,25.6299991607666
10-SEP-17 07.09.25.081000000 AM,24,1,48.7099990844727
10-SEP-17 07.09.25.190000000 AM,24,7,53.1199989318848
10-SEP-17 07.09.25.190000000 AM,24,3,53.0599975585938
10-SEP-17 07.15.28.971000000 AM,24,0,84.7599945068359
10-SEP-17 07.15.28.971000000 AM,24,4,89.7399978637695
10-SEP-17 07.15.31.967000000 AM,24,0,85.7699966430664
10-SEP-17 07.15.31.967000000 AM,24,4,90.7699966430664
10-SEP-17 07.26.28.876000000 AM,24,5,8.90999984741211
10-SEP-17 07.27.00.310000000 AM,24,1,39.1699981689453
10-SEP-17 07.27.07.174000000 AM,24,1,48.8499984741211
10-SEP-17 07.27.56.283000000 AM,24,0,71.1399993896484
10-SEP-17 07.27.56.283000000 AM,24,4,75.5400009155273
10-SEP-17 07.27.59.294000000 AM,24,4,90.7699966430664
10-SEP-17 07.27.59.294000000 AM,24,0,85.7699966430664
10-SEP-17 07.34.42.294000000 AM,24,4,89.7399978637695
10-SEP-17 07.34.42.294000000 AM,24,0,84.7599945068359
10-SEP-17 07.34.48.191000000 AM,24,0,85.9700012207031
10-SEP-17 07.34.48.191000000 AM,24,4,90.7699966430664
10-SEP-17 07.51.10.286000000 AM,24,0,84.9599990844727
10-SEP-17 07.51.16.511000000 AM,24,0,85.9700012207031
10-SEP-17 08.01.17.430000000 AM,24,0,0
10-SEP-17 08.01.17.430000000 AM,24,4,0
10-SEP-17 08.01.17.618000000 AM,24,5,0
10-SEP-17 08.01.17.618000000 AM,24,1,0
10-SEP-17 08.01.17.820000000 AM,24,7,0
10-SEP-17 08.01.17.820000000 AM,24,3,0
10-SEP-17 08.42.50.982000000 AM,24,3,25.769998550415
10-SEP-17 08.42.51.497000000 AM,24,0,75.4099960327148
10-SEP-17 08.43.14.772000000 AM,24,1,1.76999998092651
10-SEP-17 08.43.14.959000000 AM,24,7,7.09999990463257
10-SEP-17 08.43.15.568000000 AM,24,4,13.789999961853
10-SEP-17 08.43.17.767000000 AM,24,5,3.39999985694885
10-SEP-17 08.43.17.767000000 AM,24,1,8.30999946594238
10-SEP-17 08.43.17.970000000 AM,24,7,32.3600006103516
10-SEP-17 08.43.18.563000000 AM,24,4,40.129997253418
10-SEP-17 08.43.20.763000000 AM,24,5,7.1399998664856
10-SEP-17 08.43.20.763000000 AM,24,1,15.0499992370605
10-SEP-17 08.43.20.981000000 AM,24,7,54.2099990844727
10-SEP-17 08.43.21.558000000 AM,24,4,76.7699966430664
10-SEP-17 08.43.23.758000000 AM,24,1,46.939998626709
10-SEP-17 08.43.23.758000000 AM,24,5,8.63999938964844
10-SEP-17 08.43.23.961000000 AM,24,7,55.439998626709
10-SEP-17 08.43.35.864000000 AM,24,3,0.409999996423721
10-SEP-17 08.43.36.456000000 AM,24,0,0.199999988079071
10-SEP-17 08.43.55.348000000 AM,24,0,6.69999980926514
10-SEP-17 08.43.55.723000000 AM,24,3,14.6700000762939
10-SEP-17 08.44.03.226000000 AM,24,0,84.7599945068359
10-SEP-17 08.44.03.616000000 AM,24,3,53.7399978637695
10-SEP-17 08.44.53.833000000 AM,24,4,89.5400009155273
10-SEP-17 08.44.54.239000000 AM,24,7,53.3899993896484
10-SEP-17 08.44.57.047000000 AM,24,1,48.439998626709
10-SEP-17 08.44.57.234000000 AM,24,7,25.5299987792969
10-SEP-17 08.44.59.840000000 AM,24,4,76.5699996948242
10-SEP-17 08.45.00.245000000 AM,24,7,55.3099975585938
10-SEP-17 08.45.02.835000000 AM,24,0,85.7699966430664
10-SEP-17 08.46.33.441000000 AM,24,0,84.7599945068359
10-SEP-17 08.48.24.343000000 AM,24,4,90.7699966430664
10-SEP-17 08.48.24.343000000 AM,24,0,85.7699966430664
10-SEP-17 08.48.24.733000000 AM,24,7,53.2599983215332
10-SEP-17 09.02.22.665000000 AM,24,0,71.3399963378906
10-SEP-17 09.02.22.665000000 AM,24,4,75.5400009155273
10-SEP-17 09.02.25.692000000 AM,24,0,85.7699966430664
10-SEP-17 09.02.25.692000000 AM,24,4,90.7699966430664
10-SEP-17 09.43.35.578000000 AM,24,0,84.7599945068359
10-SEP-17 09.43.38.589000000 AM,24,0,85.7699966430664
10-SEP-17 10.20.44.862000000 AM,24,0,84.7599945068359
10-SEP-17 10.20.46.968000000 AM,24,0,85.7699966430664
10-SEP-17 10.43.25.496000000 AM,24,5,8.84000015258789
10-SEP-17 10.44.39.628000000 AM,24,3,53.0599975585938
10-SEP-17 10.45.04.027000000 AM,24,1,48.7099990844727
10-SEP-17 10.48.44.239000000 AM,24,7,52.9899978637695
10-SEP-17 11.36.38.748000000 AM,24,1,39.0400009155273
10-SEP-17 11.36.41.759000000 AM,24,1,48.6399993896484
10-SEP-17 12.18.42.486000000 PM,24,1,43.2599983215332
10-SEP-17 12.18.45.481000000 PM,24,1,48.7099990844727
10-SEP-17 12.36.37.433000000 PM,24,1,30.4499988555908
10-SEP-17 12.36.40.429000000 PM,24,1,48.6399993896484
10-SEP-17 12.43.41.587000000 PM,24,5,8.76999950408936
10-SEP-17 12.46.11.224000000 PM,24,4,89.7399978637695
10-SEP-17 12.46.11.224000000 PM,24,0,84.7599945068359
10-SEP-17 12.46.14.219000000 PM,24,0,85.9700012207031
10-SEP-17 12.46.14.219000000 PM,24,4,90.7699966430664
10-SEP-17 01.31.42.351000000 PM,24,3,27.5499992370605
10-SEP-17 01.31.42.351000000 PM,24,7,27.7199993133545
10-SEP-17 01.31.43.350000000 PM,24,7,53.1199989318848
10-SEP-17 01.31.43.350000000 PM,24,3,53.189998626709
10-SEP-17 02.03.20.646000000 PM,24,7,25.5299987792969
10-SEP-17 02.03.20.646000000 PM,24,3,25.6299991607666
10-SEP-17 02.03.23.641000000 PM,24,7,53.1199989318848
10-SEP-17 02.03.23.641000000 PM,24,3,53.189998626709
10-SEP-17 02.03.29.632000000 PM,24,7,26.3499984741211
10-SEP-17 02.03.29.632000000 PM,24,3,26.5900001525879
10-SEP-17 02.03.32.627000000 PM,24,3,53.189998626709
10-SEP-17 02.03.32.627000000 PM,24,7,53.1199989318848
10-SEP-17 02.21.34.626000000 PM,24,0,77.8399963378906
10-SEP-17 02.21.34.626000000 PM,24,4,82.7399978637695
10-SEP-17 02.21.37.636000000 PM,24,0,85.9700012207031
10-SEP-17 02.21.37.636000000 PM,24,4,90.7699966430664
10-SEP-17 02.36.42.323000000 PM,24,1,48.7099990844727
10-SEP-17 02.36.47.534000000 PM,24,7,25.5299987792969
10-SEP-17 02.36.47.534000000 PM,24,3,25.6299991607666
10-SEP-17 02.36.48.532000000 PM,24,7,53.1199989318848
10-SEP-17 02.36.48.532000000 PM,24,3,53.189998626709
10-SEP-17 03.01.56.494000000 PM,24,3,25.6299991607666
10-SEP-17 03.01.56.494000000 PM,24,7,25.5299987792969
10-SEP-17 03.01.59.505000000 PM,24,3,53.189998626709
10-SEP-17 03.01.59.505000000 PM,24,7,53.1199989318848
10-SEP-17 03.09.35.811000000 PM,24,3,25.6299991607666
10-SEP-17 03.09.35.811000000 PM,24,7,25.5299987792969
10-SEP-17 03.09.38.806000000 PM,24,3,53.189998626709
10-SEP-17 03.09.38.806000000 PM,24,7,53.1199989318848
10-SEP-17 03.15.42.291000000 PM,24,3,25.6299991607666
10-SEP-17 03.15.42.291000000 PM,24,7,25.5299987792969
10-SEP-17 03.15.45.286000000 PM,24,3,53.189998626709
10-SEP-17 03.15.45.286000000 PM,24,7,53.1199989318848
10-SEP-17 04.08.34.280000000 PM,24,1,39.0400009155273
10-SEP-17 04.08.37.275000000 PM,24,1,48.6399993896484
10-SEP-17 04.22.17.315000000 PM,24,4,90.9799957275391
10-SEP-17 04.24.21.321000000 PM,24,0,85.7699966430664
10-SEP-17 04.45.49.648000000 PM,24,4,89.9499969482422
10-SEP-17 04.45.49.648000000 PM,24,0,84.7599945068359
10-SEP-17 04.45.52.846000000 PM,24,0,85.9700012207031
10-SEP-17 04.45.55.872000000 PM,24,4,91.1800003051758
10-SEP-17 05.01.57.437000000 PM,24,0,71.3399963378906
10-SEP-17 05.01.57.437000000 PM,24,4,75.5400009155273
10-SEP-17 05.02.00.433000000 PM,24,0,85.9700012207031
10-SEP-17 05.02.00.433000000 PM,24,4,90.7699966430664
10-SEP-17 05.15.49.287000000 PM,24,3,53.0599975585938
10-SEP-17 05.16.43.591000000 PM,24,7,52.9899978637695
10-SEP-17 06.07.11.341000000 PM,24,3,25.6299991607666
10-SEP-17 06.07.11.341000000 PM,24,7,25.5299987792969
10-SEP-17 06.07.14.337000000 PM,24,3,53.189998626709
10-SEP-17 06.07.14.337000000 PM,24,7,53.1199989318848
10-SEP-17 06.08.38.898000000 PM,24,1,48.8499984741211
10-SEP-17 06.46.54.124000000 PM,24,4,82.7399978637695
10-SEP-17 06.46.54.124000000 PM,24,0,77.8399963378906
10-SEP-17 06.46.57.103000000 PM,24,4,90.9799957275391
10-SEP-17 06.46.57.103000000 PM,24,0,85.9700012207031
10-SEP-17 07.03.16.889000000 PM,24,3,25.6299991607666
10-SEP-17 07.03.16.889000000 PM,24,7,25.5299987792969
10-SEP-17 07.03.19.900000000 PM,24,3,53.189998626709
10-SEP-17 07.03.19.900000000 PM,24,7,53.1199989318848
10-SEP-17 07.06.55.511000000 PM,24,4,89.9499969482422
10-SEP-17 07.07.23.092000000 PM,24,4,91.1800003051758
10-SEP-17 07.14.14.828000000 PM,24,4,90.1500015258789
10-SEP-17 07.25.20.847000000 PM,24,0,84.7599945068359
10-SEP-17 07.25.23.842000000 PM,24,0,86.1800003051758
10-SEP-17 07.27.30.344000000 PM,24,0,84.7599945068359
10-SEP-17 07.27.33.355000000 PM,24,0,85.9700012207031
10-SEP-17 07.46.28.551000000 PM,24,0,84.9599990844727
10-SEP-17 07.48.47.112000000 PM,24,3,25.769998550415
10-SEP-17 07.48.47.112000000 PM,24,7,25.8099994659424
10-SEP-17 07.48.50.107000000 PM,24,3,53.189998626709
10-SEP-17 07.48.50.107000000 PM,24,7,53.1199989318848
10-SEP-17 07.48.50.715000000 PM,24,0,85.9700012207031
10-SEP-17 07.48.51.714000000 PM,24,4,91.1800003051758
10-SEP-17 08.08.40.043000000 PM,24,1,48.3699989318848
10-SEP-17 08.45.10.452000000 PM,24,5,8.84000015258789
10-SEP-17 08.45.25.241000000 PM,24,4,90.1500015258789
10-SEP-17 09.27.19.057000000 PM,24,4,91.1800003051758
10-SEP-17 09.48.51.768000000 PM,24,7,52.9899978637695
10-SEP-17 09.48.54.357000000 PM,24,0,85.7699966430664
10-SEP-17 09.48.57.774000000 PM,24,3,53.0599975585938
10-SEP-17 10.09.16.680000000 PM,24,1,48.1699981689453
10-SEP-17 10.20.21.139000000 PM,24,3,25.6299991607666
10-SEP-17 10.20.21.139000000 PM,24,7,25.5299987792969
10-SEP-17 10.20.23.744000000 PM,24,4,89.7399978637695
10-SEP-17 10.20.23.744000000 PM,24,0,84.7599945068359
10-SEP-17 10.20.24.134000000 PM,24,3,53.189998626709
10-SEP-17 10.20.24.134000000 PM,24,7,53.1199989318848
10-SEP-17 10.20.26.724000000 PM,24,4,90.7699966430664
10-SEP-17 10.20.26.724000000 PM,24,0,85.7699966430664
10-SEP-17 11.50.22.583000000 PM,24,1,31.0599994659424
10-SEP-17 11.50.25.610000000 PM,24,1,48.2299995422363
