CHANGE_DATE,MARATON_ID,CHANNEL,CURRENT
24-SEP-17 03.06.50.105000000 AM,24,3,25.6299991607666
24-SEP-17 03.06.50.105000000 AM,24,7,25.5299987792969
24-SEP-17 03.06.53.100000000 AM,24,7,53.1199989318848
24-SEP-17 03.06.53.100000000 AM,24,3,53.189998626709
24-SEP-17 04.14.42.995000000 AM,24,1,29.019998550415
24-SEP-17 04.14.43.197000000 AM,24,7,25.5299987792969
24-SEP-17 04.14.43.197000000 AM,24,3,25.6299991607666
24-SEP-17 04.14.46.005000000 AM,24,1,48.7099990844727
24-SEP-17 04.14.46.208000000 AM,24,7,53.1199989318848
24-SEP-17 04.14.46.208000000 AM,24,3,53.189998626709
24-SEP-17 04.25.14.222000000 AM,24,7,25.5299987792969
24-SEP-17 04.25.14.222000000 AM,24,3,25.6299991607666
24-SEP-17 04.25.17.217000000 AM,24,3,53.0599975585938
24-SEP-17 04.25.17.217000000 AM,24,7,53.1199989318848
24-SEP-17 04.37.08.831000000 AM,24,0,84.7599945068359
24-SEP-17 04.37.08.831000000 AM,24,4,89.7399978637695
24-SEP-17 04.37.11.842000000 AM,24,0,85.7699966430664
24-SEP-17 04.37.11.842000000 AM,24,4,90.7699966430664
24-SEP-17 04.41.03.035000000 AM,24,5,8.90999984741211
24-SEP-17 06.00.49.394000000 AM,24,0,71.3399963378906
24-SEP-17 06.00.49.394000000 AM,24,4,77.1800003051758
24-SEP-17 06.00.52.390000000 AM,24,0,85.7699966430664
24-SEP-17 06.00.52.390000000 AM,24,4,90.7699966430664
24-SEP-17 06.13.08.446000000 AM,24,0,64.629997253418
24-SEP-17 06.13.08.446000000 AM,24,4,74.2999954223633
24-SEP-17 06.13.11.441000000 AM,24,0,85.7699966430664
24-SEP-17 06.13.11.441000000 AM,24,4,90.7699966430664
24-SEP-17 06.14.47.648000000 AM,24,1,48.5799980163574
24-SEP-17 06.15.41.843000000 AM,24,7,36.5999984741211
24-SEP-17 06.15.41.843000000 AM,24,3,34.1399993896484
24-SEP-17 06.15.44.838000000 AM,24,3,53.189998626709
24-SEP-17 06.15.44.838000000 AM,24,7,53.1199989318848
24-SEP-17 06.37.01.475000000 AM,24,0,71.3399963378906
24-SEP-17 06.37.01.475000000 AM,24,4,75.5400009155273
24-SEP-17 06.37.04.486000000 AM,24,4,90.7699966430664
24-SEP-17 06.37.04.486000000 AM,24,0,85.9700012207031
24-SEP-17 06.41.40.685000000 AM,24,5,8.76999950408936
24-SEP-17 07.34.54.572000000 AM,24,0,84.7599945068359
24-SEP-17 07.34.57.567000000 AM,24,0,85.7699966430664
24-SEP-17 08.02.11.599000000 AM,24,4,88.5099945068359
24-SEP-17 08.02.11.599000000 AM,24,0,77.8399963378906
24-SEP-17 08.02.14.610000000 AM,24,4,90.7699966430664
24-SEP-17 08.02.14.610000000 AM,24,0,85.7699966430664
24-SEP-17 08.15.49.029000000 AM,24,3,53.0599975585938
24-SEP-17 08.15.49.029000000 AM,24,7,52.9899978637695
24-SEP-17 08.38.32.665000000 AM,24,0,77.8399963378906
24-SEP-17 08.38.32.665000000 AM,24,4,82.3300018310547
24-SEP-17 08.38.35.660000000 AM,24,4,90.7699966430664
24-SEP-17 08.38.35.660000000 AM,24,0,85.9700012207031
24-SEP-17 08.40.14.659000000 AM,24,4,75.5400009155273
24-SEP-17 08.40.14.659000000 AM,24,0,71.3399963378906
24-SEP-17 08.40.17.669000000 AM,24,0,85.7699966430664
24-SEP-17 08.40.17.669000000 AM,24,4,90.5599975585938
24-SEP-17 08.53.39.686000000 AM,24,0,77.8399963378906
24-SEP-17 08.53.39.686000000 AM,24,4,82.5400009155273
24-SEP-17 08.53.42.681000000 AM,24,4,90.5599975585938
24-SEP-17 08.53.42.681000000 AM,24,0,85.9700012207031
24-SEP-17 09.31.24.743000000 AM,24,0,84.7599945068359
24-SEP-17 09.31.27.738000000 AM,24,0,85.7699966430664
24-SEP-17 09.38.16.741000000 AM,24,0,84.7599945068359
24-SEP-17 09.40.07.752000000 AM,24,0,85.7699966430664
24-SEP-17 09.40.37.751000000 AM,24,0,84.7599945068359
24-SEP-17 09.40.49.747000000 AM,24,4,89.5400009155273
24-SEP-17 09.42.16.749000000 AM,24,0,85.7699966430664
24-SEP-17 09.42.16.749000000 AM,24,4,90.7699966430664
24-SEP-17 09.53.18.177000000 AM,24,7,25.5299987792969
24-SEP-17 09.53.18.177000000 AM,24,3,25.6299991607666
24-SEP-17 09.53.21.173000000 AM,24,7,53.1199989318848
24-SEP-17 09.53.21.173000000 AM,24,3,53.189998626709
24-SEP-17 10.14.59.007000000 AM,24,1,48.2299995422363
24-SEP-17 10.29.14.829000000 AM,24,0,84.7599945068359
24-SEP-17 10.29.14.829000000 AM,24,4,89.7399978637695
24-SEP-17 10.29.17.824000000 AM,24,4,90.7699966430664
24-SEP-17 10.29.17.824000000 AM,24,0,85.7699966430664
24-SEP-17 10.33.42.230000000 AM,24,7,25.5299987792969
24-SEP-17 10.33.42.230000000 AM,24,3,25.6299991607666
24-SEP-17 10.33.45.225000000 AM,24,7,53.1199989318848
24-SEP-17 10.33.45.225000000 AM,24,3,53.189998626709
24-SEP-17 10.42.28.047000000 AM,24,5,8.84000015258789
24-SEP-17 11.09.47.883000000 AM,24,4,82.7399978637695
24-SEP-17 11.09.47.883000000 AM,24,0,77.8399963378906
24-SEP-17 11.09.50.878000000 AM,24,4,90.7699966430664
24-SEP-17 11.09.50.878000000 AM,24,0,85.7699966430664
24-SEP-17 11.15.03.894000000 AM,24,4,82.5400009155273
24-SEP-17 11.15.03.894000000 AM,24,0,77.8399963378906
24-SEP-17 11.15.06.889000000 AM,24,4,90.7699966430664
24-SEP-17 11.15.06.889000000 AM,24,0,85.9700012207031
24-SEP-17 11.22.24.909000000 AM,24,0,77.8399963378906
24-SEP-17 11.22.24.909000000 AM,24,4,82.5400009155273
24-SEP-17 11.22.27.904000000 AM,24,0,85.9700012207031
24-SEP-17 11.22.27.904000000 AM,24,4,90.7699966430664
24-SEP-17 11.45.39.137000000 AM,24,1,30.4499988555908
24-SEP-17 11.45.42.132000000 AM,24,1,48.7799987792969
24-SEP-17 12.34.01.410000000 PM,24,3,53.0599975585938
24-SEP-17 12.42.35.215000000 PM,24,5,8.76999950408936
24-SEP-17 12.53.33.040000000 PM,24,0,84.7599945068359
24-SEP-17 12.53.33.040000000 PM,24,4,89.5400009155273
24-SEP-17 12.53.36.036000000 PM,24,4,90.7699966430664
24-SEP-17 12.53.36.036000000 PM,24,0,85.9700012207031
24-SEP-17 01.00.48.049000000 PM,24,0,84.7599945068359
24-SEP-17 01.00.51.044000000 PM,24,0,85.7699966430664
24-SEP-17 01.11.16.468000000 PM,24,3,28.6499996185303
24-SEP-17 01.11.16.468000000 PM,24,7,28.5399990081787
24-SEP-17 01.11.19.463000000 PM,24,7,52.9899978637695
24-SEP-17 01.11.19.463000000 PM,24,3,53.189998626709
24-SEP-17 01.21.38.475000000 PM,24,3,27.9699993133545
24-SEP-17 01.21.38.475000000 PM,24,7,27.8599987030029
24-SEP-17 01.21.41.486000000 PM,24,7,53.1199989318848
24-SEP-17 01.21.41.486000000 PM,24,3,53.189998626709
24-SEP-17 01.23.26.085000000 PM,24,0,84.7599945068359
24-SEP-17 01.23.29.080000000 PM,24,0,85.7699966430664
24-SEP-17 01.45.42.514000000 PM,24,7,25.5299987792969
24-SEP-17 01.45.42.514000000 PM,24,3,25.6299991607666
24-SEP-17 01.45.43.310000000 PM,24,1,48.5799980163574
24-SEP-17 01.45.45.509000000 PM,24,3,53.189998626709
24-SEP-17 01.45.45.509000000 PM,24,7,52.9899978637695
24-SEP-17 01.51.22.518000000 PM,24,7,25.5299987792969
24-SEP-17 01.51.22.518000000 PM,24,3,25.6299991607666
24-SEP-17 01.51.25.529000000 PM,24,7,53.1199989318848
24-SEP-17 01.51.25.529000000 PM,24,3,53.189998626709
24-SEP-17 01.52.43.124000000 PM,24,0,84.7599945068359
24-SEP-17 01.52.43.124000000 PM,24,4,89.5400009155273
24-SEP-17 01.52.46.119000000 PM,24,4,90.7699966430664
24-SEP-17 01.52.46.119000000 PM,24,0,85.7699966430664
24-SEP-17 02.02.29.547000000 PM,24,7,25.5299987792969
24-SEP-17 02.02.29.547000000 PM,24,3,25.6299991607666
24-SEP-17 02.02.32.542000000 PM,24,7,53.1199989318848
24-SEP-17 02.02.32.542000000 PM,24,3,53.0599975585938
24-SEP-17 02.07.08.555000000 PM,24,3,26.5900001525879
24-SEP-17 02.07.08.555000000 PM,24,7,27.0399990081787
24-SEP-17 02.07.11.550000000 PM,24,7,53.1199989318848
24-SEP-17 02.07.11.550000000 PM,24,3,53.189998626709
24-SEP-17 02.56.34.400000000 PM,24,0,84.7599945068359
24-SEP-17 02.56.34.400000000 PM,24,4,89.7399978637695
24-SEP-17 02.56.37.398000000 PM,24,0,85.7699966430664
24-SEP-17 02.56.37.398000000 PM,24,4,90.7699966430664
24-SEP-17 02.56.43.409000000 PM,24,0,84.7599945068359
24-SEP-17 02.56.43.409000000 PM,24,4,89.7399978637695
24-SEP-17 02.56.46.407000000 PM,24,0,85.9700012207031
24-SEP-17 02.56.46.407000000 PM,24,4,90.7699966430664
24-SEP-17 03.59.00.130000000 PM,24,3,25.6299991607666
24-SEP-17 03.59.00.130000000 PM,24,7,25.5299987792969
24-SEP-17 03.59.03.125000000 PM,24,7,53.1199989318848
24-SEP-17 03.59.03.125000000 PM,24,3,53.189998626709
24-SEP-17 04.25.02.760000000 PM,24,4,75.129997253418
24-SEP-17 04.25.02.760000000 PM,24,0,66.0599975585938
24-SEP-17 04.25.05.771000000 PM,24,0,85.7699966430664
24-SEP-17 04.25.05.771000000 PM,24,4,90.7699966430664
24-SEP-17 04.30.38.771000000 PM,24,0,77.8399963378906
24-SEP-17 04.30.38.771000000 PM,24,4,82.5400009155273
24-SEP-17 04.30.41.766000000 PM,24,0,85.9700012207031
24-SEP-17 04.30.41.766000000 PM,24,4,90.7699966430664
24-SEP-17 04.43.21.990000000 PM,24,5,8.90999984741211
24-SEP-17 04.52.52.798000000 PM,24,0,84.7599945068359
24-SEP-17 04.52.52.798000000 PM,24,4,89.7399978637695
24-SEP-17 04.52.55.809000000 PM,24,0,85.7699966430664
24-SEP-17 04.52.55.809000000 PM,24,4,90.9799957275391
24-SEP-17 05.30.41.068000000 PM,24,1,29.019998550415
24-SEP-17 05.30.41.255000000 PM,24,7,25.5299987792969
24-SEP-17 05.30.41.255000000 PM,24,3,25.6299991607666
24-SEP-17 05.30.44.063000000 PM,24,1,48.7099990844727
24-SEP-17 05.30.44.266000000 PM,24,7,53.1199989318848
24-SEP-17 05.30.44.266000000 PM,24,3,53.189998626709
24-SEP-17 06.28.18.939000000 PM,24,0,77.8399963378906
24-SEP-17 06.28.18.939000000 PM,24,4,82.5400009155273
24-SEP-17 06.28.21.950000000 PM,24,0,85.9700012207031
24-SEP-17 06.28.21.950000000 PM,24,4,90.7699966430664
24-SEP-17 06.30.51.945000000 PM,24,0,84.9599990844727
24-SEP-17 06.30.51.945000000 PM,24,4,89.7399978637695
24-SEP-17 06.30.54.956000000 PM,24,0,85.9700012207031
24-SEP-17 06.30.54.956000000 PM,24,4,90.9799957275391
24-SEP-17 06.45.52.976000000 PM,24,0,84.7599945068359
24-SEP-17 06.45.52.976000000 PM,24,4,89.9499969482422
24-SEP-17 06.45.55.971000000 PM,24,0,85.9700012207031
24-SEP-17 06.45.58.966000000 PM,24,4,91.1800003051758
24-SEP-17 07.30.45.241000000 PM,24,1,48.5099983215332
24-SEP-17 07.30.48.439000000 PM,24,3,53.0599975585938
24-SEP-17 07.31.33.445000000 PM,24,7,52.9899978637695
24-SEP-17 07.54.13.478000000 PM,24,7,25.5299987792969
24-SEP-17 07.54.13.478000000 PM,24,3,25.6299991607666
24-SEP-17 07.54.16.473000000 PM,24,3,53.189998626709
24-SEP-17 07.54.16.473000000 PM,24,7,53.1199989318848
24-SEP-17 07.57.26.077000000 PM,24,0,84.7599945068359
24-SEP-17 07.57.26.077000000 PM,24,4,89.7399978637695
24-SEP-17 07.57.29.087000000 PM,24,0,85.9700012207031
24-SEP-17 07.57.29.087000000 PM,24,4,90.7699966430664
24-SEP-17 08.39.53.542000000 PM,24,7,25.5299987792969
24-SEP-17 08.39.53.542000000 PM,24,3,25.6299991607666
24-SEP-17 08.39.56.537000000 PM,24,7,53.1199989318848
24-SEP-17 08.39.56.537000000 PM,24,3,53.189998626709
24-SEP-17 08.43.36.342000000 PM,24,5,8.84000015258789
24-SEP-17 08.53.42.562000000 PM,24,7,25.5299987792969
24-SEP-17 08.53.42.562000000 PM,24,3,25.6299991607666
24-SEP-17 08.53.45.557000000 PM,24,7,53.1199989318848
24-SEP-17 08.53.45.557000000 PM,24,3,53.189998626709
24-SEP-17 09.29.48.418000000 PM,24,1,30.4499988555908
24-SEP-17 09.29.51.413000000 PM,24,1,48.5099983215332
24-SEP-17 09.31.15.622000000 PM,24,3,25.6299991607666
24-SEP-17 09.31.15.622000000 PM,24,7,25.5299987792969
24-SEP-17 09.31.18.617000000 PM,24,7,53.1199989318848
24-SEP-17 09.31.18.617000000 PM,24,3,53.189998626709
24-SEP-17 09.58.24.257000000 PM,24,4,90.9799957275391
24-SEP-17 10.28.26.505000000 PM,24,1,29.0900001525879
24-SEP-17 10.28.29.501000000 PM,24,1,48.5099983215332
24-SEP-17 10.46.37.530000000 PM,24,5,8.76999950408936
24-SEP-17 10.48.31.332000000 PM,24,0,84.7599945068359
24-SEP-17 10.48.31.332000000 PM,24,4,89.9499969482422
24-SEP-17 10.48.34.328000000 PM,24,0,85.7699966430664
24-SEP-17 10.48.37.338000000 PM,24,4,90.9799957275391
24-SEP-17 10.56.31.753000000 PM,24,7,25.5299987792969
24-SEP-17 10.56.31.753000000 PM,24,3,25.6299991607666
24-SEP-17 10.56.34.748000000 PM,24,3,53.189998626709
24-SEP-17 10.56.34.748000000 PM,24,7,53.1199989318848
24-SEP-17 10.58.53.355000000 PM,24,0,84.7599945068359
24-SEP-17 10.58.53.355000000 PM,24,4,89.7399978637695
24-SEP-17 10.58.56.350000000 PM,24,4,90.7699966430664
24-SEP-17 10.58.56.350000000 PM,24,0,85.9700012207031
24-SEP-17 11.19.16.372000000 PM,24,0,84.9599990844727
24-SEP-17 11.19.43.376000000 PM,24,0,86.1800003051758
