CHANGE_DATE,MARATON_ID,CHANNEL,CURRENT
13-AUG-17 07.38.01.230000000 AM,19,0,91.9199981689453
13-AUG-17 07.38.01.230000000 AM,19,4,92.6500015258789
13-AUG-17 07.38.04.226000000 AM,19,4,94.9199981689453
13-AUG-17 07.38.04.226000000 AM,19,0,94.3699951171875
13-AUG-17 08.16.49.135000000 AM,19,4,93.0699996948242
13-AUG-17 08.16.49.135000000 AM,19,0,92.1199951171875
13-AUG-17 08.17.10.835000000 AM,19,4,94.7200012207031
13-AUG-17 08.17.10.835000000 AM,19,0,94.1699981689453
13-AUG-17 08.44.40.088000000 AM,19,7,52.5799980163574
13-AUG-17 08.48.10.020000000 AM,19,4,92.2399978637695
13-AUG-17 08.48.10.020000000 AM,19,0,91.7200012207031
13-AUG-17 08.48.13.031000000 AM,19,0,94.1699981689453
13-AUG-17 08.48.13.031000000 AM,19,4,94.7200012207031
13-AUG-17 08.52.42.056000000 AM,19,0,91.9199981689453
13-AUG-17 08.52.42.056000000 AM,19,4,92.6500015258789
13-AUG-17 08.52.49.903000000 AM,19,0,94.1699981689453
13-AUG-17 08.52.49.903000000 AM,19,4,94.7200012207031
13-AUG-17 09.30.40.934000000 AM,19,0,92.1199951171875
13-AUG-17 09.30.40.934000000 AM,19,4,92.8600006103516
13-AUG-17 09.31.04.880000000 AM,19,0,94.1699981689453
13-AUG-17 09.31.04.880000000 AM,19,4,94.7200012207031
13-AUG-17 09.57.49.064000000 AM,19,4,93.0699996948242
13-AUG-17 09.57.49.064000000 AM,19,0,92.3299942016602
13-AUG-17 09.58.12.979000000 AM,19,4,94.7200012207031
13-AUG-17 09.58.12.979000000 AM,19,0,94.1699981689453
13-AUG-17 10.14.05.059000000 AM,19,0,92.3299942016602
13-AUG-17 10.14.05.059000000 AM,19,4,92.8600006103516
13-AUG-17 10.14.26.213000000 AM,19,0,94.1699981689453
13-AUG-17 10.14.26.213000000 AM,19,4,94.7200012207031
13-AUG-17 10.44.41.297000000 AM,19,7,52.4499969482422
13-AUG-17 10.44.58.940000000 AM,19,1,48.0999984741211
13-AUG-17 11.07.09.731000000 AM,19,4,93.0699996948242
13-AUG-17 11.07.09.731000000 AM,19,0,92.1199951171875
13-AUG-17 11.07.22.024000000 AM,19,7,25.1999988555908
13-AUG-17 11.07.22.024000000 AM,19,3,25.7199993133545
13-AUG-17 11.07.27.500000000 AM,19,4,95.129997253418
13-AUG-17 11.07.27.500000000 AM,19,0,94.3699951171875
13-AUG-17 11.07.27.890000000 AM,19,3,55.1599998474121
13-AUG-17 11.07.27.890000000 AM,19,7,52.5799980163574
13-AUG-17 11.13.03.840000000 AM,19,4,92.8600006103516
13-AUG-17 11.13.03.840000000 AM,19,0,92.1199951171875
13-AUG-17 11.15.38.032000000 AM,19,4,94.7200012207031
13-AUG-17 11.15.38.032000000 AM,19,0,94.1699981689453
13-AUG-17 11.50.01.362000000 AM,19,4,92.6500015258789
13-AUG-17 11.50.01.362000000 AM,19,0,91.9199981689453
13-AUG-17 11.50.04.373000000 AM,19,4,94.9199981689453
13-AUG-17 11.50.04.373000000 AM,19,0,94.1699981689453
13-AUG-17 12.45.03.160000000 PM,19,1,48.1699981689453
13-AUG-17 01.50.17.063000000 PM,19,4,95.129997253418
13-AUG-17 02.45.04.321000000 PM,19,1,48.2299995422363
13-AUG-17 03.07.30.166000000 PM,19,7,52.4499969482422
13-AUG-17 03.07.48.325000000 PM,19,3,55.2999992370605
13-AUG-17 03.50.18.692000000 PM,19,4,94.9199981689453
13-AUG-17 03.51.33.745000000 PM,19,0,94.5799942016602
13-AUG-17 04.22.09.358000000 PM,19,3,25.7199993133545
13-AUG-17 04.22.09.358000000 PM,19,7,25.1999988555908
13-AUG-17 04.22.12.259000000 PM,19,7,52.4499969482422
13-AUG-17 04.22.12.259000000 PM,19,3,55.2999992370605
13-AUG-17 04.45.07.177000000 PM,19,1,48.1699981689453
13-AUG-17 05.22.47.201000000 PM,19,0,91.9199981689453
13-AUG-17 05.22.47.201000000 PM,19,4,92.6500015258789
13-AUG-17 05.22.50.305000000 PM,19,4,95.5400009155273
13-AUG-17 05.22.50.305000000 PM,19,0,94.1699981689453
13-AUG-17 06.22.13.796000000 PM,19,3,55.1599998474121
13-AUG-17 06.53.43.386000000 PM,19,0,91.9199981689453
13-AUG-17 06.53.43.386000000 PM,19,4,92.6500015258789
13-AUG-17 06.53.46.397000000 PM,19,4,94.7200012207031
13-AUG-17 06.53.46.397000000 PM,19,0,94.1699981689453
13-AUG-17 07.54.21.072000000 PM,19,0,91.9199981689453
