CHANGE_DATE,MARATON_ID,CHANNEL,CURRENT
05-NOV-17 01.27.48.673000000 AM,53,1,11.5699996948242
05-NOV-17 01.27.48.673000000 AM,53,5,5.08999967575073
05-NOV-17 01.27.48.876000000 AM,53,3,46.4099998474121
05-NOV-17 01.27.51.466000000 AM,53,0,80.2299957275391
05-NOV-17 01.27.51.669000000 AM,53,1,48.3999977111816
05-NOV-17 01.27.51.669000000 AM,53,5,9.63999938964844
05-NOV-17 01.27.51.871000000 AM,53,3,51.1499977111816
05-NOV-17 01.28.18.875000000 AM,53,3,48.0399971008301
05-NOV-17 01.28.21.668000000 AM,53,1,47.25
05-NOV-17 01.28.24.476000000 AM,53,0,81.4499969482422
05-NOV-17 01.28.24.663000000 AM,53,1,48.2599983215332
05-NOV-17 01.29.39.465000000 AM,53,0,80.4300003051758
05-NOV-17 01.31.15.468000000 AM,53,0,81.4499969482422
05-NOV-17 01.34.55.476000000 AM,53,0,79
05-NOV-17 01.34.58.487000000 AM,53,0,81.25
05-NOV-17 02.02.39.524000000 AM,53,0,80.2299957275391
05-NOV-17 02.02.42.519000000 AM,53,0,81.25
05-NOV-17 02.28.38.566000000 AM,53,0,80.2299957275391
05-NOV-17 02.28.41.562000000 AM,53,0,81.25
05-NOV-17 02.31.17.765000000 AM,53,1,29.3699989318848
05-NOV-17 02.31.17.968000000 AM,53,3,22.8699989318848
05-NOV-17 02.31.20.761000000 AM,53,1,48.5299987792969
05-NOV-17 02.31.20.963000000 AM,53,3,47.7700004577637
05-NOV-17 02.31.26.969000000 AM,53,3,22.8699989318848
05-NOV-17 02.31.29.965000000 AM,53,3,47.7700004577637
05-NOV-17 02.58.31.798000000 AM,53,1,31.1299991607666
05-NOV-17 02.58.34.809000000 AM,53,1,48.4599990844727
05-NOV-17 03.07.35.617000000 AM,53,0,67.1599960327148
05-NOV-17 03.07.35.617000000 AM,53,4,31.1700000762939
05-NOV-17 03.07.38.613000000 AM,53,0,81.25
05-NOV-17 03.07.38.613000000 AM,53,4,48.7000007629395
05-NOV-17 03.12.02.831000000 AM,53,1,30.7999992370605
05-NOV-17 03.12.05.827000000 AM,53,1,48.3999977111816
05-NOV-17 03.27.41.053000000 AM,53,7,9.63000011444092
05-NOV-17 03.37.41.064000000 AM,53,3,25.0299987792969
05-NOV-17 03.37.44.059000000 AM,53,3,47.7700004577637
05-NOV-17 04.07.19.912000000 AM,53,1,30.9299983978271
05-NOV-17 04.07.22.907000000 AM,53,1,48.3999977111816
05-NOV-17 04.19.00.122000000 AM,53,3,25.1700000762939
05-NOV-17 04.19.03.118000000 AM,53,3,47.7700004577637
05-NOV-17 04.34.01.153000000 AM,53,3,22.8699989318848
05-NOV-17 04.34.04.148000000 AM,53,3,47.7700004577637
05-NOV-17 05.04.09.189000000 AM,53,3,22.8699989318848
05-NOV-17 05.04.12.184000000 AM,53,3,47.7700004577637
05-NOV-17 05.05.09.795000000 AM,53,0,67.3699951171875
05-NOV-17 05.05.09.795000000 AM,53,4,31.1700000762939
05-NOV-17 05.05.12.791000000 AM,53,0,81.25
05-NOV-17 05.05.12.791000000 AM,53,4,48.7000007629395
05-NOV-17 05.07.22.193000000 AM,53,3,22.8699989318848
05-NOV-17 05.07.25.189000000 AM,53,3,47.7700004577637
05-NOV-17 05.09.28.195000000 AM,53,3,23.9499988555908
05-NOV-17 05.09.31.206000000 AM,53,3,47.7700004577637
05-NOV-17 05.28.26.223000000 AM,53,7,9.90999984741211
05-NOV-17 05.29.14.833000000 AM,53,0,80.2299957275391
05-NOV-17 05.29.17.828000000 AM,53,0,81.25
05-NOV-17 05.54.01.257000000 AM,53,3,22.8699989318848
05-NOV-17 05.54.04.268000000 AM,53,3,47.7700004577637
05-NOV-17 05.54.29.072000000 AM,53,1,23.8899993896484
05-NOV-17 05.54.32.067000000 AM,53,1,48.3999977111816
05-NOV-17 06.36.28.925000000 AM,53,0,74.1100006103516
05-NOV-17 06.36.28.925000000 AM,53,4,32.189998626709
05-NOV-17 06.36.31.920000000 AM,53,0,81.25
05-NOV-17 06.36.31.920000000 AM,53,4,48.7000007629395
05-NOV-17 06.58.42.967000000 AM,53,0,80.2299957275391
05-NOV-17 06.58.45.963000000 AM,53,0,81.25
05-NOV-17 07.22.03.388000000 AM,53,3,22.8699989318848
05-NOV-17 07.22.06.399000000 AM,53,3,47.7700004577637
05-NOV-17 07.28.45.403000000 AM,53,7,9.63000011444092
05-NOV-17 07.36.19.023000000 AM,53,4,31.3799991607666
05-NOV-17 07.36.19.023000000 AM,53,0,73.9000015258789
05-NOV-17 07.36.22.018000000 AM,53,0,81.25
05-NOV-17 07.36.22.018000000 AM,53,4,48.7000007629395
05-NOV-17 07.54.35.242000000 AM,53,1,48.3299980163574
05-NOV-17 08.04.39.465000000 AM,53,3,22.8699989318848
05-NOV-17 08.04.42.460000000 AM,53,3,47.7700004577637
05-NOV-17 08.06.25.062000000 AM,53,0,74.1100006103516
05-NOV-17 08.06.25.062000000 AM,53,4,31.7899990081787
05-NOV-17 08.06.28.057000000 AM,53,4,48.7000007629395
05-NOV-17 08.06.28.057000000 AM,53,0,81.25
05-NOV-17 08.40.27.903000000 AM,53,3,23.6800003051758
05-NOV-17 08.40.30.914000000 AM,53,3,47.7700004577637
05-NOV-17 09.15.51.966000000 AM,53,3,22.8699989318848
05-NOV-17 09.15.54.961000000 AM,53,3,47.7700004577637
05-NOV-17 09.31.23.588000000 AM,53,0,74.3099975585938
05-NOV-17 09.31.26.583000000 AM,53,0,81.25
05-NOV-17 09.35.44.796000000 AM,53,1,31.0699996948242
05-NOV-17 09.35.47.792000000 AM,53,1,48.3999977111816
05-NOV-17 09.39.35.803000000 AM,53,1,29.3699989318848
05-NOV-17 09.39.35.803000000 AM,53,5,9.09999942779541
05-NOV-17 09.39.35.990000000 AM,53,3,22.8699989318848
05-NOV-17 09.39.38.798000000 AM,53,1,48.3299980163574
05-NOV-17 09.39.39.001000000 AM,53,3,47.7700004577637
05-NOV-17 09.51.33.610000000 AM,53,4,29.75
05-NOV-17 09.51.33.610000000 AM,53,0,67.3699951171875
05-NOV-17 09.51.36.621000000 AM,53,4,48.7000007629395
05-NOV-17 09.51.36.621000000 AM,53,0,81.25
05-NOV-17 09.53.45.618000000 AM,53,0,74.1100006103516
05-NOV-17 09.53.45.618000000 AM,53,4,31.3799991607666
05-NOV-17 09.53.48.613000000 AM,53,0,81.25
05-NOV-17 09.53.48.613000000 AM,53,4,48.7000007629395
05-NOV-17 10.20.18.653000000 AM,53,0,80.0299987792969
05-NOV-17 10.20.21.664000000 AM,53,0,81.25
05-NOV-17 10.32.43.683000000 AM,53,0,74.3099975585938
05-NOV-17 10.32.46.678000000 AM,53,0,81.25
05-NOV-17 10.35.07.688000000 AM,53,0,80.2299957275391
05-NOV-17 10.35.10.683000000 AM,53,0,81.25
05-NOV-17 10.38.22.689000000 AM,53,0,80.0299987792969
05-NOV-17 10.38.25.684000000 AM,53,0,81.25
05-NOV-17 11.27.27.161000000 AM,53,3,22.8699989318848
05-NOV-17 11.27.30.156000000 AM,53,3,47.7700004577637
05-NOV-17 11.47.18.993000000 AM,53,5,9.77999973297119
05-NOV-17 11.56.31.798000000 AM,53,4,49.1100006103516
05-NOV-17 12.22.52.244000000 PM,53,3,25.0299987792969
05-NOV-17 12.22.55.239000000 PM,53,3,47.7700004577637
05-NOV-17 12.49.00.881000000 PM,53,0,80.2299957275391
05-NOV-17 12.49.03.876000000 PM,53,0,81.25
05-NOV-17 12.55.27.888000000 PM,53,0,74.1100006103516
05-NOV-17 12.55.27.888000000 PM,53,4,47.8899993896484
05-NOV-17 12.55.30.884000000 PM,53,0,81.25
05-NOV-17 12.59.34.292000000 PM,53,3,24.7600002288818
05-NOV-17 12.59.37.287000000 PM,53,3,47.5
05-NOV-17 01.36.57.945000000 PM,53,4,49.1100006103516
05-NOV-17 01.39.44.149000000 PM,53,1,48.7999992370605
05-NOV-17 01.48.38.171000000 PM,53,5,9.56999969482422
05-NOV-17 01.55.06.177000000 PM,53,1,30.8599987030029
05-NOV-17 01.55.09.172000000 PM,53,1,48.2599983215332
05-NOV-17 01.56.51.181000000 PM,53,1,31.0699996948242
05-NOV-17 01.56.54.176000000 PM,53,1,48.3299980163574
05-NOV-17 02.58.29.076000000 PM,53,0,81.4499969482422
05-NOV-17 03.37.02.134000000 PM,53,4,48.5
05-NOV-17 03.49.24.340000000 PM,53,5,9.63999938964844
05-NOV-17 03.56.55.354000000 PM,53,1,48.2599983215332
05-NOV-17 04.10.32.175000000 PM,53,4,31.3799991607666
05-NOV-17 04.10.32.175000000 PM,53,0,67.3699951171875
05-NOV-17 04.10.35.186000000 PM,53,4,48.5
05-NOV-17 04.10.35.186000000 PM,53,0,81.25
05-NOV-17 04.28.06.399000000 PM,53,1,28.8999996185303
05-NOV-17 04.28.06.602000000 PM,53,3,22.8699989318848
05-NOV-17 04.28.09.410000000 PM,53,1,48.3299980163574
05-NOV-17 04.28.09.597000000 PM,53,3,47.7700004577637
05-NOV-17 04.47.59.432000000 PM,53,1,22.8799991607666
05-NOV-17 04.47.59.635000000 PM,53,3,22.8699989318848
05-NOV-17 04.48.02.427000000 PM,53,1,48.2599983215332
05-NOV-17 04.48.02.630000000 PM,53,3,47.7700004577637
05-NOV-17 04.56.33.253000000 PM,53,0,80.2299957275391
05-NOV-17 04.56.36.248000000 PM,53,0,81.25
05-NOV-17 04.59.48.254000000 PM,53,0,80.2299957275391
05-NOV-17 04.59.51.249000000 PM,53,0,81.25
05-NOV-17 05.19.23.525000000 PM,53,0,78.1899948120117
05-NOV-17 05.19.26.523000000 PM,53,0,81.25
05-NOV-17 05.19.38.530000000 PM,53,0,80.0299987792969
05-NOV-17 05.19.41.543000000 PM,53,0,81.25
05-NOV-17 05.33.00.682000000 PM,53,0,80.2299957275391
05-NOV-17 05.33.03.692000000 PM,53,0,81.25
05-NOV-17 05.37.25.109000000 PM,53,7,9.76999950408936
05-NOV-17 05.43.49.717000000 PM,53,0,80.2299957275391
05-NOV-17 05.43.52.713000000 PM,53,0,81.25
05-NOV-17 06.09.09.745000000 PM,53,0,80.2299957275391
05-NOV-17 06.13.39.751000000 PM,53,0,81.25
05-NOV-17 06.14.33.759000000 PM,53,4,48.7000007629395
05-NOV-17 06.15.49.170000000 PM,53,3,22.8699989318848
05-NOV-17 06.15.52.165000000 PM,53,3,47.7700004577637
05-NOV-17 06.34.20.786000000 PM,53,4,47.4799995422363
05-NOV-17 06.34.32.782000000 PM,53,4,48.5
05-NOV-17 06.52.58.018000000 PM,53,1,48.189998626709
05-NOV-17 07.01.55.832000000 PM,53,4,47.0699996948242
05-NOV-17 07.03.52.832000000 PM,53,4,48.7000007629395
05-NOV-17 07.41.34.894000000 PM,53,0,80.2299957275391
05-NOV-17 07.41.40.884000000 PM,53,0,81.25
05-NOV-17 07.48.26.892000000 PM,53,4,29.75
05-NOV-17 07.48.26.892000000 PM,53,0,67.1599960327148
05-NOV-17 07.48.29.903000000 PM,53,0,81.0499954223633
05-NOV-17 07.48.29.903000000 PM,53,4,48.2899971008301
05-NOV-17 08.14.16.341000000 PM,53,3,22.8699989318848
05-NOV-17 08.14.19.336000000 PM,53,3,47.7700004577637
05-NOV-17 08.53.02.191000000 PM,53,1,48.129997253418
05-NOV-17 09.48.33.078000000 PM,53,0,81.25
05-NOV-17 09.48.36.073000000 PM,53,4,48.0900001525879
05-NOV-17 10.11.14.109000000 PM,53,0,80.2299957275391
05-NOV-17 10.11.17.119000000 PM,53,0,81.25
05-NOV-17 10.14.20.514000000 PM,53,3,47.5
05-NOV-17 10.53.09.375000000 PM,53,1,47.9899978637695
05-NOV-17 11.31.09.236000000 PM,53,0,80.2299957275391
05-NOV-17 11.31.12.231000000 PM,53,0,81.25
05-NOV-17 11.41.22.242000000 PM,53,0,67.3699951171875
05-NOV-17 11.41.22.242000000 PM,53,4,29.9499988555908
05-NOV-17 11.41.25.253000000 PM,53,0,81.25
05-NOV-17 11.41.25.253000000 PM,53,4,48.2899971008301
